THE TRAGEDY OF CORIOLANUS	SECOND WATCH	Howsoever you have been his liar, as you say you have, I am one that, telling true under him, must say you cannot pass. Therefore go back.
THE TRAGEDY OF CORIOLANUS	MENENIUS	Has he din'd, canst thou tell? For I would not speak with him till after dinner.
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	You are a Roman, are you?
THE TRAGEDY OF CORIOLANUS	MENENIUS	I am as thy general is.
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	Then you should hate Rome, as he does. Can you, when you have push'd out your gates the very defender of them, and in a violent popular ignorance given your enemy your shield, think to front his revenges with the easy groans of old women, the virginal palms of your daughters, or with the palsied intercession of such a decay'd dotant as you seem to be? Can you think to blow out the intended fire your city is ready to flame in with such weak breath as this? No, you are deceiv'd; therefore back to Rome and prepare for your execution. You are condemn'd; our general has sworn you out of reprieve and pardon.
THE TRAGEDY OF CORIOLANUS	MENENIUS	Sirrah, if thy captain knew I were here, he would use me with estimation.
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	Come, my captain knows you not.
THE TRAGEDY OF CORIOLANUS	MENENIUS	I mean thy general.
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	My general cares not for you. Back, I say; go, lest I let forth your half pint of blood. Back- that's the utmost of your having. Back.
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	What's the matter?
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	Away!
THE TRAGEDY OF CORIOLANUS	MENENIUS	How! away!
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	Now, sir, is your name Menenius?
THE TRAGEDY OF CORIOLANUS	SECOND WATCH	'Tis a spell, you see, of much power! You know the way home again.
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	Do you hear how we are shent for keeping your greatness back?
THE TRAGEDY OF CORIOLANUS	SECOND WATCH	What cause, do you think, I have to swoon?
THE TRAGEDY OF CORIOLANUS	FIRST WATCH	A noble fellow, I warrant him.
THE TRAGEDY OF CORIOLANUS	VIRGILIA	My lord and husband!
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	These eyes are not the same I wore in Rome.
THE TRAGEDY OF CORIOLANUS	VOLUMNIA	Your knee, sirrah.
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	That's my brave boy.
THE TRAGEDY OF CORIOLANUS	AUFIDIUS	I was mov'd withal.
THE TRAGEDY OF CORIOLANUS	MENENIUS	See you yond coign o' th' Capitol, yond cornerstone?
THE TRAGEDY OF CORIOLANUS	SICINIUS	Why, what of that?
THE TRAGEDY OF CORIOLANUS	MENENIUS	If it be possible for you to displace it with your little finger, there is some hope the ladies of Rome, especially his mother, may prevail with him. But I say there is no hope in't; our throats are sentenc'd, and stay upon execution.
THE TRAGEDY OF CORIOLANUS	SICINIUS	Is't possible that so short a time can alter the condition of a man?
THE TRAGEDY OF CORIOLANUS	MENENIUS	There is differency between a grub and a butterfly; yet your butterfly was a grub. This Marcius is grown from man to dragon; he has wings, he's more than a creeping thing.
THE TRAGEDY OF CORIOLANUS	SICINIUS	He lov'd his mother dearly.
THE TRAGEDY OF CORIOLANUS	MENENIUS	So did he me; and he no more remembers his mother now than an eight-year-old horse. The tartness of his face sours ripe grapes; when he walks, he moves like an engine and the ground shrinks before his treading. He is able to pierce a corslet with his eye, talks like a knell, and his hum is a battery. He sits in his state as a thing made for Alexander. What he bids be done is finish'd with his bidding. He wants nothing of a god but eternity, and a heaven to throne in.
THE TRAGEDY OF CORIOLANUS	SICINIUS	Yes- mercy, if you report him truly.
THE TRAGEDY OF CORIOLANUS	MENENIUS	I paint him in the character. Mark what mercy his mother shall bring from him. There is no more mercy in him than there is milk in a male tiger; that shall our poor city find. And all this is 'long of you.
THE TRAGEDY OF CORIOLANUS	SICINIUS	The gods be good unto us!
THE TRAGEDY OF CORIOLANUS	SICINIUS	What's the news?
THE TRAGEDY OF CORIOLANUS	SICINIUS	They are near the city?
THE TRAGEDY OF CORIOLANUS	MESSENGER	Almost at point to enter.
THE TRAGEDY OF CORIOLANUS	FIRST CONSPIRATOR	How is it with our general?
THE TRAGEDY OF CORIOLANUS	LORDS	You are most welcome home.
THE TRAGEDY OF CORIOLANUS	LORDS	We have.
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	Traitor! How now?
THE TRAGEDY OF CORIOLANUS	AUFIDIUS	Ay, traitor, Marcius.
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	Marcius!
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	Hear'st thou, Mars?
THE TRAGEDY OF CORIOLANUS	AUFIDIUS	Name not the god, thou boy of tears-
THE TRAGEDY OF CORIOLANUS	CORIOLANUS	Ha!
THE TRAGEDY OF CORIOLANUS	AUFIDIUS	-no more.
THE TRAGEDY OF CORIOLANUS	FIRST LORD	Peace, both, and hear me speak.
THE TRAGEDY OF CORIOLANUS	CONSPIRATORS	Let him die for't.
THE TRAGEDY OF CORIOLANUS	ALL THE PEOPLE	Tear him to pieces. Do it presently. He kill'd my son. My daughter. He kill'd my cousin Marcus. He kill'd my father.
THE TRAGEDY OF CORIOLANUS	AUFIDIUS	Insolent villain!
THE TRAGEDY OF CORIOLANUS	LORDS	Hold, hold, hold, hold!
THE TRAGEDY OF CORIOLANUS	AUFIDIUS	My noble masters, hear me speak.
THE TRAGEDY OF CORIOLANUS	FIRST LORD	O Tullus!
THE TRAGEDY OF CORIOLANUS	SECOND LORD	Thou hast done a deed whereat valour will weep.
CYMBELINE	SECOND GENTLEMAN	But what's the matter?
CYMBELINE	SECOND GENTLEMAN	None but the King?
CYMBELINE	SECOND GENTLEMAN	And why so?
CYMBELINE	SECOND GENTLEMAN	You speak him far.
CYMBELINE	SECOND GENTLEMAN	What's his name and birth?
CYMBELINE	SECOND GENTLEMAN	How long is this ago?
CYMBELINE	FIRST GENTLEMAN	Some twenty years.
CYMBELINE	SECOND GENTLEMAN	I do well believe you.
CYMBELINE	POSTHUMUS	Alack, the King!
CYMBELINE	CYMBELINE	Past grace? obedience?
CYMBELINE	IMOGEN	Past hope, and in despair; that way past grace.
CYMBELINE	CYMBELINE	That mightst have had the sole son of my queen!
CYMBELINE	CYMBELINE	O thou vile one!
CYMBELINE	CYMBELINE	What, art thou mad?
CYMBELINE	PISANIO	My lord your son drew on my master.
CYMBELINE	QUEEN	I am very glad on't.
CYMBELINE	PISANIO	I humbly thank your Highness.
CYMBELINE	QUEEN	Pray walk awhile.
CYMBELINE	FIRST LORD	Sir, I would advise you to shift a shirt; the violence of action hath made you reek as a sacrifice. Where air comes out, air comes in; there's none abroad so wholesome as that you vent.
CYMBELINE	CLOTEN	If my shirt were bloody, then to shift it. Have I hurt him?
CYMBELINE	SECOND LORD	[Aside] No, faith; not so much as his patience.
CYMBELINE	FIRST LORD	Hurt him! His body's a passable carcass if he be not hurt. It is a throughfare for steel if it be not hurt.
CYMBELINE	SECOND LORD	[Aside] His steel was in debt; it went o' th' back side the town.
CYMBELINE	CLOTEN	The villain would not stand me.
CYMBELINE	SECOND LORD	[Aside] No; but he fled forward still, toward your face.
CYMBELINE	FIRST LORD	Stand you? You have land enough of your own; but he added to your having, gave you some ground.
CYMBELINE	CLOTEN	I would they had not come between us.
CYMBELINE	SECOND LORD	[Aside] So would I, till you had measur'd how long a fool you were upon the ground.
CYMBELINE	CLOTEN	And that she should love this fellow, and refuse me!
CYMBELINE	SECOND LORD	[Aside] If it be a sin to make a true election, she is damn'd.
CYMBELINE	FIRST LORD	Sir, as I told you always, her beauty and her brain go not together; she's a good sign, but I have seen small reflection of her wit.
CYMBELINE	SECOND LORD	[Aside] She shines not upon fools, lest the reflection should hurt her.
CYMBELINE	CLOTEN	Come, I'll to my chamber. Would there had been some hurt done!
CYMBELINE	SECOND LORD	[Aside] I wish not so; unless it had been the fall of an ass, which is no great hurt.
CYMBELINE	CLOTEN	You'll go with us?
CYMBELINE	FIRST LORD	I'll attend your lordship.
CYMBELINE	CLOTEN	Nay, come, let's go together.
CYMBELINE	PISANIO	It was: his queen, his queen!
CYMBELINE	IMOGEN	Then wav'd his handkerchief?
CYMBELINE	PISANIO	And kiss'd it, madam.
CYMBELINE	PISANIO	Madam, so I did.
CYMBELINE	IACHIMO	Believe it, sir, I have seen him in Britain. He was then of a crescent note, expected to prove so worthy as since he hath been allowed the name of. But I could then have look'd on him without the help of admiration, though the catalogue of his endowments had been tabled by his side, and I to peruse him by items.
CYMBELINE	PHILARIO	You speak of him when he was less furnish'd than now he is with that which makes him both without and within.
CYMBELINE	FRENCHMAN	I have seen him in France; we had very many there could behold the sun with as firm eyes as he.
CYMBELINE	IACHIMO	This matter of marrying his king's daughter, wherein he must be weighed rather by her value than his own, words him, I doubt not, a great deal from the matter.
CYMBELINE	FRENCHMAN	And then his banishment.
CYMBELINE	IACHIMO	Ay, and the approbation of those that weep this lamentable divorce under her colours are wonderfully to extend him, be it but to fortify her judgment, which else an easy battery might lay flat, for taking a beggar, without less quality. But how comes it he is to sojourn with you? How creeps acquaintance?
CYMBELINE	FRENCHMAN	Sir, we have known together in Orleans.
CYMBELINE	POSTHUMUS	Since when I have been debtor to you for courtesies, which I will be ever to pay and yet pay still.
CYMBELINE	FRENCHMAN	Sir, you o'errate my poor kindness. I was glad I did atone my countryman and you; it had been pity you should have been put together with so mortal a purpose as then each bore, upon importance of so slight and trivial a nature.
CYMBELINE	POSTHUMUS	By your pardon, sir. I was then a young traveller; rather shunn'd to go even with what I heard than in my every action to be guided by others' experiences; but upon my mended judgment- if I offend not to say it is mended- my quarrel was not altogether slight.
CYMBELINE	FRENCHMAN	Faith, yes, to be put to the arbitrement of swords, and by such two that would by all likelihood have confounded one the other or have fall'n both.
CYMBELINE	IACHIMO	Can we, with manners, ask what was the difference?
CYMBELINE	FRENCHMAN	Safely, I think. 'Twas a contention in public, which may, without contradiction, suffer the report. It was much like an argument that fell out last night, where each of us fell in praise of our country mistresses; this gentleman at that time vouching- and upon warrant of bloody affirmation- his to be more fair, virtuous, wise, chaste, constant, qualified, and less attemptable, than any the rarest of our ladies in France.
CYMBELINE	IACHIMO	That lady is not now living, or this gentleman's opinion, by this, worn out.
CYMBELINE	POSTHUMUS	She holds her virtue still, and I my mind.
CYMBELINE	IACHIMO	You must not so far prefer her fore ours of Italy.
CYMBELINE	POSTHUMUS	Being so far provok'd as I was in France, I would abate her nothing, though I profess myself her adorer, not her friend.
CYMBELINE	POSTHUMUS	I prais'd her as I rated her. So do I my stone.
CYMBELINE	IACHIMO	What do you esteem it at?
CYMBELINE	POSTHUMUS	More than the world enjoys.
CYMBELINE	IACHIMO	Either your unparagon'd mistress is dead, or she's outpriz'd by a trifle.
CYMBELINE	POSTHUMUS	You are mistaken: the one may be sold or given, if there were wealth enough for the purchase or merit for the gift; the other is not a thing for sale, and only the gift of the gods.
CYMBELINE	IACHIMO	Which the gods have given you?
CYMBELINE	POSTHUMUS	Which by their graces I will keep.
CYMBELINE	IACHIMO	You may wear her in title yours; but you know strange fowl light upon neighbouring ponds. Your ring may be stol'n too. So your brace of unprizable estimations, the one is but frail and the other casual; a cunning thief, or a that-way-accomplish'd courtier, would hazard the winning both of first and last.
CYMBELINE	POSTHUMUS	Your Italy contains none so accomplish'd a courtier to convince the honour of my mistress, if in the holding or loss of that you term her frail. I do nothing doubt you have store of thieves; notwithstanding, I fear not my ring.
CYMBELINE	PHILARIO	Let us leave here, gentlemen.
CYMBELINE	POSTHUMUS	Sir, with all my heart. This worthy signior, I thank him, makes no stranger of me; we are familiar at first.
CYMBELINE	POSTHUMUS	No, no.
CYMBELINE	IACHIMO	I dare thereupon pawn the moiety of my estate to your ring, which, in my opinion, o'ervalues it something. But I make my wager rather against your confidence than her reputation; and, to bar your offence herein too, I durst attempt it against any lady in the world.
CYMBELINE	POSTHUMUS	You are a great deal abus'd in too bold a persuasion, and I doubt not you sustain what y'are worthy of by your attempt.
CYMBELINE	IACHIMO	What's that?
CYMBELINE	POSTHUMUS	A repulse; though your attempt, as you call it, deserve more- a punishment too.
CYMBELINE	PHILARIO	Gentlemen, enough of this. It came in too suddenly; let it die as it was born, and I pray you be better acquainted.
CYMBELINE	IACHIMO	Would I had put my estate and my neighbour's on th' approbation of what I have spoke!
CYMBELINE	POSTHUMUS	What lady would you choose to assail?
CYMBELINE	IACHIMO	Yours, whom in constancy you think stands so safe. I will lay you ten thousand ducats to your ring that, commend me to the court where your lady is, with no more advantage than the opportunity of a second conference, and I will bring from thence that honour of hers which you imagine so reserv'd.
CYMBELINE	POSTHUMUS	I will wage against your gold, gold to it. My ring I hold dear as my finger; 'tis part of it.
CYMBELINE	IACHIMO	You are a friend, and therein the wiser. If you buy ladies' flesh at a million a dram, you cannot preserve it from tainting. But I see you have some religion in you, that you fear.
CYMBELINE	POSTHUMUS	This is but a custom in your tongue; you bear a graver purpose, I hope.
CYMBELINE	IACHIMO	I am the master of my speeches, and would undergo what's spoken, I swear.
CYMBELINE	PHILARIO	I will have it no lay.
CYMBELINE	IACHIMO	By the gods, it is one. If I bring you no sufficient testimony that I have enjoy'd the dearest bodily part of your mistress, my ten thousand ducats are yours; so is your diamond too. If I come off, and leave her in such honour as you have trust in, she your jewel, this your jewel, and my gold are yours- provided I have your commendation for my more free entertainment.
CYMBELINE	POSTHUMUS	I embrace these conditions; let us have articles betwixt us. Only, thus far you shall answer: if you make your voyage upon her, and give me directly to understand you have prevail'd, I am no further your enemy- she is not worth our debate; if she remain unseduc'd, you not making it appear otherwise, for your ill opinion and th' assault you have made to her chastity you shall answer me with your sword.
CYMBELINE	IACHIMO	Your hand- a covenant! We will have these things set down by lawful counsel, and straight away for Britain, lest the bargain should catch cold and starve. I will fetch my gold and have our two wagers recorded.
CYMBELINE	POSTHUMUS	Agreed.                Exeunt POSTHUMUS and IACHIMO
CYMBELINE	FRENCHMAN	Will this hold, think you?
CYMBELINE	LADY	I, madam.
CYMBELINE	QUEEN	[To PISANIO] Hark thee, a word.
CYMBELINE	CORNELIUS	I humbly take my leave.                        Exit
CYMBELINE	IMOGEN	What makes your admiration?
CYMBELINE	IMOGEN	What is the matter, trow?
CYMBELINE	IMOGEN	Continues well my lord? His health beseech you?
CYMBELINE	IACHIMO	Well, madam.
CYMBELINE	IMOGEN	Is he dispos'd to mirth? I hope he is.
CYMBELINE	IMOGEN	Will my lord say so?
CYMBELINE	IMOGEN	Not he, I hope.
CYMBELINE	IMOGEN	What do you pity, sir?
CYMBELINE	IACHIMO	Two creatures heartily.
CYMBELINE	IMOGEN	Let me hear no more.
CYMBELINE	IMOGEN	What ho, Pisanio!
CYMBELINE	IACHIMO	Let me my service tender on your lips.
CYMBELINE	IMOGEN	You make amends.
CYMBELINE	IMOGEN	All's well, sir; take my pow'r i' th' court for yours.
CYMBELINE	IMOGEN	Pray what is't?
CYMBELINE	IMOGEN	O, no, no.
CYMBELINE	CLOTEN	Was there ever man had such luck! When I kiss'd the jack, upon an up-cast to be hit away! I had a hundred pound on't; and then a whoreson jackanapes must take me up for swearing, as if I borrowed mine oaths of him, and might not spend them at my pleasure.
CYMBELINE	FIRST LORD	What got he by that? You have broke his pate with your bowl.
CYMBELINE	SECOND LORD	[Aside] If his wit had been like him that broke it, it would have run all out.
CYMBELINE	CLOTEN	When a gentleman is dispos'd to swear, it is not for any standers-by to curtail his oaths. Ha?
CYMBELINE	SECOND LORD	No, my lord; [Aside] nor crop the ears of them.
CYMBELINE	CLOTEN	Whoreson dog! I give him satisfaction? Would he had been one of my rank!
CYMBELINE	SECOND LORD	[Aside] To have smell'd like a fool.
CYMBELINE	CLOTEN	I am not vex'd more at anything in th' earth. A pox on't! I had rather not be so noble as I am; they dare not fight with me, because of the Queen my mother. Every jackslave hath his bellyful of fighting, and I must go up and down like a cock that nobody can match.
CYMBELINE	SECOND LORD	[Aside] You are cock and capon too; and you crow, cock, with your comb on.
CYMBELINE	CLOTEN	Sayest thou?
CYMBELINE	SECOND LORD	It is not fit your lordship should undertake every companion that you give offence to.
CYMBELINE	CLOTEN	No, I know that; but it is fit I should commit offence to my inferiors.
CYMBELINE	SECOND LORD	Ay, it is fit for your lordship only.
CYMBELINE	CLOTEN	Why, so I say.
CYMBELINE	FIRST LORD	Did you hear of a stranger that's come to court to-night?
CYMBELINE	CLOTEN	A stranger, and I not known on't?
CYMBELINE	SECOND LORD	[Aside] He's a strange fellow himself, and knows it not.
CYMBELINE	CLOTEN	Leonatus? A banish'd rascal; and he's another, whatsoever he be. Who told you of this stranger?
CYMBELINE	FIRST LORD	One of your lordship's pages.
CYMBELINE	CLOTEN	Is it fit I went to look upon him? Is there no derogation in't?
CYMBELINE	SECOND LORD	You cannot derogate, my lord.
CYMBELINE	CLOTEN	Not easily, I think.
CYMBELINE	SECOND LORD	[Aside] You are a fool granted; therefore your issues, being foolish, do not derogate.
CYMBELINE	CLOTEN	Come, I'll go see this Italian. What I have lost to-day at bowls I'll win to-night of him. Come, go.
CYMBELINE	IMOGEN	Who's there? My woman? Helen?
CYMBELINE	LADY	Please you, madam.
CYMBELINE	IMOGEN	What hour is it?
CYMBELINE	LADY	Almost midnight, madam.
CYMBELINE	FIRST LORD	Your lordship is the most patient man in loss, the most coldest that ever turn'd up ace.
CYMBELINE	CLOTEN	It would make any man cold to lose.
CYMBELINE	FIRST LORD	But not every man patient after the noble temper of your lordship. You are most hot and furious when you win.
CYMBELINE	CLOTEN	Winning will put any man into courage. If I could get this foolish Imogen, I should have gold enough. It's almost morning, is't not?
CYMBELINE	FIRST LORD	Day, my lord.
CYMBELINE	SECOND LORD	Here comes the King.
CYMBELINE	CLOTEN	I am glad I was up so late, for that's the reason I was up so early. He cannot choose but take this service I have done fatherly.- Good morrow to your Majesty and to my gracious mother.
CYMBELINE	CLOTEN	I have assail'd her with musics, but she vouchsafes no notice.
CYMBELINE	LADY	Who's there that knocks?
CYMBELINE	CLOTEN	A gentleman.
CYMBELINE	LADY	No more?
CYMBELINE	CLOTEN	Yes, and a gentlewoman's son.
CYMBELINE	CLOTEN	Your lady's person; is she ready?
CYMBELINE	CLOTEN	There is gold for you; sell me your good report.
CYMBELINE	CLOTEN	Still I swear I love you.
CYMBELINE	CLOTEN	This is no answer.
CYMBELINE	IMOGEN	Fools are not mad folks.
CYMBELINE	CLOTEN	Do you call me fool?
CYMBELINE	CLOTEN	The south fog rot him!
CYMBELINE	CLOTEN	'His garments'! Now the devil-
CYMBELINE	IMOGEN	To Dorothy my woman hie thee presently.
CYMBELINE	CLOTEN	'His garment'!
CYMBELINE	PISANIO	'Twill not be lost.
CYMBELINE	IMOGEN	I hope so. Go and search.                 Exit PISANIO
CYMBELINE	CLOTEN	I will inform your father.
CYMBELINE	PHILARIO	What means do you make to him?
CYMBELINE	PHILARIO	See! Iachimo!
CYMBELINE	PHILARIO	Welcome, sir.
CYMBELINE	IACHIMO	Here are letters for you.
CYMBELINE	POSTHUMUS	Their tenour good, I trust.
CYMBELINE	IACHIMO	'Tis very like.
CYMBELINE	POSTHUMUS	The stone's too hard to come by.
CYMBELINE	POSTHUMUS	Proceed.
CYMBELINE	IACHIMO	She writes so to you, doth she?
CYMBELINE	IACHIMO	By Jupiter, I had it from her arm!
CYMBELINE	IACHIMO	Will you hear more?
CYMBELINE	IACHIMO	I'll be sworn-
CYMBELINE	IACHIMO	I'll deny nothing.
CYMBELINE	CYMBELINE	Now say, what would Augustus Caesar with us?
CYMBELINE	CLOTEN	Come, there's no more tribute to be paid. Our kingdom is stronger than it was at that time; and, as I said, there is no moe such Caesars. Other of them may have crook'd noses; but to owe such straight arms, none.
CYMBELINE	CYMBELINE	Son, let your mother end.
CYMBELINE	CLOTEN	We do.
CYMBELINE	LUCIUS	Let proof speak.
CYMBELINE	CLOTEN	His majesty bids you welcome. Make pastime with us a day or two, or longer. If you seek us afterwards in other terms, you shall find us in our salt-water girdle. If you beat us out of it, it is yours; if you fall in the adventure, our crows shall fare the better for you; and there's an end.
CYMBELINE	LUCIUS	So, sir.
CYMBELINE	IMOGEN	How now, Pisanio!
CYMBELINE	PISANIO	Madam, here is a letter from my lord.
CYMBELINE	PISANIO	Madam, you're best consider.
CYMBELINE	GUIDERIUS	Hail, heaven!
CYMBELINE	ARVIRAGUS	Hail, heaven!
CYMBELINE	GUIDERIUS	Uncertain favour!
CYMBELINE	IMOGEN	[Reads] 'Thy mistress, Pisanio, hath play'd the strumpet in my bed, the testimonies whereof lie bleeding in me. I speak not out of weak surmises, but from proof as strong as my grief and as certain as I expect my revenge. That part thou, Pisanio, must act for me, if thy faith be not tainted with the breach of hers. Let thine own hands take away her life; I shall give thee opportunity at Milford Haven; she hath my letter for the purpose; where, if thou fear to strike, and to make me certain it is done, thou art the pander to her dishonour, and equally to me disloyal.'
CYMBELINE	PISANIO	Alas, good lady!
CYMBELINE	PISANIO	Good madam, hear me.
CYMBELINE	IMOGEN	Do't, and to bed then.
CYMBELINE	PISANIO	I'll wake mine eyeballs first.
CYMBELINE	IMOGEN	Some Roman courtezan!
CYMBELINE	PISANIO	If you'll back to th' court-
CYMBELINE	CYMBELINE	Thus far; and so farewell.
CYMBELINE	LUCIUS	Your hand, my lord.
CYMBELINE	QUEEN	Son, I say, follow the King.
CYMBELINE	PISANIO	O good my lord!
CYMBELINE	PISANIO	O my all-worthy lord!
CYMBELINE	CLOTEN	Humh!
CYMBELINE	CLOTEN	Sirrah, is this letter true?
CYMBELINE	PISANIO	Sir, as I think.
CYMBELINE	CLOTEN	It is Posthumus' hand; I know't. Sirrah, if thou wouldst not be a villain, but do me true service, undergo those employments wherein I should have cause to use thee with a serious industry- that is, what villainy soe'er I bid thee do, to perform it directly and truly- I would think thee an honest man; thou shouldst neither want my means for thy relief nor my voice for thy preferment.
CYMBELINE	PISANIO	Well, my good lord.
CYMBELINE	CLOTEN	Wilt thou serve me? For since patiently and constantly thou hast stuck to the bare fortune of that beggar Posthumus, thou canst not, in the course of gratitude, but be a diligent follower of mine. Wilt thou serve me?
CYMBELINE	PISANIO	Sir, I will.
CYMBELINE	CLOTEN	Give me thy hand; here's my purse. Hast any of thy late master's garments in thy possession?
CYMBELINE	PISANIO	I have, my lord, at my lodging, the same suit he wore when he took leave of my lady and mistress.
CYMBELINE	CLOTEN	The first service thou dost me, fetch that suit hither. Let it be thy first service; go.
CYMBELINE	PISANIO	I shall, my lord.                                Exit
CYMBELINE	PISANIO	Ay, my noble lord.
CYMBELINE	CLOTEN	How long is't since she went to Milford Haven?
CYMBELINE	PISANIO	She can scarce be there yet.
CYMBELINE	GUIDERIUS	I am thoroughly weary.
CYMBELINE	ARVIRAGUS	I am weak with toil, yet strong in appetite.
CYMBELINE	GUIDERIUS	What's the matter, sir?
CYMBELINE	GUIDERIUS	Money, youth?
CYMBELINE	BELARIUS	Whither bound?
CYMBELINE	IMOGEN	To Milford Haven.
CYMBELINE	BELARIUS	What's your name?
CYMBELINE	BELARIUS	He wrings at some distress.
CYMBELINE	GUIDERIUS	Would I could free't!
CYMBELINE	BELARIUS	[Whispering] Hark, boys.
CYMBELINE	GUIDERIUS	Pray draw near.
CYMBELINE	ARVIRAGUS	The night to th' owl and morn to th' lark less welcome.
CYMBELINE	IMOGEN	Thanks, sir.
CYMBELINE	TRIBUNE	Is Lucius general of the forces?
CYMBELINE	SECOND SENATOR	Ay.
CYMBELINE	TRIBUNE	Remaining now in Gallia?
CYMBELINE	GUIDERIUS	Go you to hunting; I'll abide with him.
CYMBELINE	BELARIUS	What? how? how?
CYMBELINE	ARVIRAGUS	Brother, farewell.
CYMBELINE	IMOGEN	I wish ye sport.
CYMBELINE	ARVIRAGUS	Your health. [To BELARIUS] So please you, sir.
CYMBELINE	ARVIRAGUS	We'll not be long away.
CYMBELINE	ARVIRAGUS	How angel-like he sings!
CYMBELINE	GUIDERIUS	What's thy name?
CYMBELINE	CLOTEN	Cloten, thou villain.
CYMBELINE	CLOTEN	Art not afeard?
CYMBELINE	BELARIUS	No company's abroad.
CYMBELINE	ARVIRAGUS	None in the world; you did mistake him, sure.
CYMBELINE	BELARIUS	What hast thou done?
CYMBELINE	BELARIUS	We are all undone.
CYMBELINE	GUIDERIUS	Is he at home?
CYMBELINE	BELARIUS	He went hence even now.
CYMBELINE	GUIDERIUS	Where?
CYMBELINE	ARVIRAGUS	Say, where shall's lay him?
CYMBELINE	GUIDERIUS	By good Euriphile, our mother.
CYMBELINE	ARVIRAGUS	We'll speak it, then.
CYMBELINE	ARVIRAGUS	'Tis true.
CYMBELINE	GUIDERIUS	Come on, then, and remove him.
CYMBELINE	GUIDERIUS	Fear no more the lightning flash,
CYMBELINE	ARVIRAGUS	Nor th' all-dreaded thunder-stone;
CYMBELINE	GUIDERIUS	Fear not slander, censure rash;
CYMBELINE	ARVIRAGUS	Thou hast finish'd joy and moan.
CYMBELINE	GUIDERIUS	No exorciser harm thee!
CYMBELINE	ARVIRAGUS	Nor no witchcraft charm thee!
CYMBELINE	GUIDERIUS	Ghost unlaid forbear thee!
CYMBELINE	ARVIRAGUS	Nothing ill come near thee!
CYMBELINE	GUIDERIUS	We have done our obsequies. Come, lay him down.
CYMBELINE	LUCIUS	But what from Rome?
CYMBELINE	LUCIUS	When expect you them?
CYMBELINE	CAPTAIN	With the next benefit o' th' wind.
CYMBELINE	CAPTAIN	He's alive, my lord.
CYMBELINE	LUCIUS	Thy name?
CYMBELINE	IMOGEN	Fidele, sir.
CYMBELINE	GUIDERIUS	The noise is round about us.
CYMBELINE	BELARIUS	Let us from it.
CYMBELINE	ARVIRAGUS	So say I. Amen.
CYMBELINE	IACHIMO	'Tis their fresh supplies.
CYMBELINE	LORD	Cam'st thou from where they made the stand?
CYMBELINE	LORD	I did.
CYMBELINE	LORD	Where was this lane?
CYMBELINE	LORD	Nay, be not angry, sir.
CYMBELINE	LORD	Farewell; you're angry.                             Exit
CYMBELINE	SECOND GAOLER	Ay, or a stomach.                Exeunt GAOLERS
CYMBELINE	ALL	Thanks, Jupiter!
CYMBELINE	GAOLER	Come, sir, are you ready for death?
CYMBELINE	POSTHUMUS	Over-roasted rather; ready long ago.
CYMBELINE	GAOLER	Hanging is the word, sir; if you be ready for that, you are well cook'd.
CYMBELINE	POSTHUMUS	So, if I prove a good repast to the spectators, the dish pays the shot.
CYMBELINE	POSTHUMUS	I am merrier to die than thou art to live.
CYMBELINE	GAOLER	Indeed, sir, he that sleeps feels not the toothache. But a man that were to sleep your sleep, and a hangman to help him to bed, I think he would change places with his officer; for look you, sir, you know not which way you shall go.
CYMBELINE	POSTHUMUS	Yes indeed do I, fellow.
CYMBELINE	GAOLER	Your death has eyes in's head, then; I have not seen him so pictur'd. You must either be directed by some that take upon them to know, or to take upon yourself that which I am sure you do not know, or jump the after-inquiry on your own peril. And how you shall speed in your journey's end, I think you'll never return to tell one.
CYMBELINE	POSTHUMUS	I tell thee, fellow, there are none want eyes to direct them the way I am going, but such as wink and will not use them.
CYMBELINE	MESSENGER	Knock off his manacles; bring your prisoner to the King.
CYMBELINE	POSTHUMUS	Thou bring'st good news: I am call'd to be made free.
CYMBELINE	GAOLER	I'll be hang'd then.
CYMBELINE	POSTHUMUS	Thou shalt be then freer than a gaoler; no bolts for the dead.                         Exeunt POSTHUMUS and MESSENGER
CYMBELINE	CYMBELINE	No tidings of him?
CYMBELINE	CYMBELINE	Prithee say.
CYMBELINE	CYMBELINE	Heard you all this, her women?
CYMBELINE	LADY	We did, so please your Highness.
CYMBELINE	IMOGEN	I humbly thank your Highness.
CYMBELINE	CYMBELINE	Wherefore ey'st him so?
CYMBELINE	IMOGEN	Fidele, sir.
CYMBELINE	BELARIUS	Is not this boy reviv'd from death?
CYMBELINE	GUIDERIUS	The same dead thing alive.
CYMBELINE	GUIDERIUS	But we saw him dead.
CYMBELINE	BELARIUS	Be silent; let's see further.
CYMBELINE	POSTHUMUS	[Aside] What's that to him?
